estacion,tendencia_m_año,r2,p_valor,n_mediciones,nivel_medio,rango_m,año_inicio,año_fin,x,y,masa_agua
Piezòmetre - Piezòmetre Barrera Hidràulica Bh-Pp3,0.12248704432118718,0.02486954053491515,0.0007877486373088391,450.0,0.6668019030888597,4.364000000000001,2009.0,2026.0,425713.03,4573487.79,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Barrera Hidràulica Bh-Pp4,0.05646067582898532,0.023105164977684448,0.004845344190223598,342.0,0.8001699296550555,2.464,2010.0,2026.0,428357.92,4577027.01,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Barrera Hidràulica Bh-Pp5,0.202802137436283,0.04762101000920059,2.9613927567300597e-07,541.0,0.051630759901514556,4.452,2009.0,2026.0,427412.24,4575049.49,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Barrera Hidràulica Bh-Pp6,0.14046388631318726,0.04529399284099729,1.4548932268875013e-05,408.0,0.8344911011651037,3.634,2009.0,2026.0,427867.08,4576005.35,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Barrera Hidràulica Bh-Pp7,-0.07845773138516819,0.026862338948485637,0.00014638251861212202,532.0,0.30336755673769406,6.24,2009.0,2026.0,427659.75,4575565.0,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Barrera Hidràulica Bh-Pp8,0.040196796058193096,0.0029826315394213144,0.248671993346057,448.0,0.49648303394974586,4.9799999999999995,2010.0,2026.0,425804.43,4574632.55,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Barrera Hidràulica Bh-Pp9,0.06645514488366407,0.0036493044735795444,0.2624417370766587,346.0,0.05133542004615136,9.584,2009.0,2026.0,426912.99,4575280.62,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Begudà,-0.07487260104062557,0.11991938636543872,1.3762056530188112e-06,185.0,321.94513513513516,5.7900000000000205,2008.0,2026.0,462030.93,4673155.25,Fluviovolcànic de la Garrotxa
Piezòmetre - Piezòmetre Carretera  Miravet-Pinell,-0.04274188448540604,0.12309224254085491,4.267789778101398e-05,130.0,115.50884615384616,3.8100000000000023,2013.0,2024.0,293891.0,4547625.0,Fossa de Móra
Piezòmetre - Piezòmetre Che - Camarles,0.7066110819377754,0.4919154679073203,5.92853822126994e-20,126.0,-0.9584126984126987,19.84,2013.0,2024.0,302491.18,4515481.52,Cardó - Vandellòs
Piezòmetre - Piezòmetre Che - Móra D'Ebre (Circuit),-0.22021946791412805,0.08861873603870123,0.013683381384948214,68.0,19.811323529411766,5.34,2018.0,2024.0,297084.45,4551437.62,Fossa de Móra
Piezòmetre - Piezòmetre D-4-A (El Prat De Llobregat),0.10088061055512176,0.2774098549374469,7.21561265669689e-67,921.0,1.812301845819761,3.86,2000.0,2024.0,422995.83,4575820.7,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Esc-6,-2.2312013267955,0.8055148961111382,0.00042594137541325077,10.0,12.550999999999998,1.7699999999999996,2023.0,2024.0,417049.9,4585712.8,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Foix S-6,-0.00036745416286860654,6.913307970790181e-05,0.9756197428825246,16.0,43.509375,0.75,2010.0,2023.0,388005.89,4567049.03,Garraf
Piezòmetre - Piezòmetre Foix S-8,0.05574067376443102,0.003628728978041515,0.46249492477708787,151.0,20.592814569536426,21.509999999999998,2000.0,2023.0,387997.83,4566369.57,Garraf
Piezòmetre - Piezòmetre G-5,0.05723622313682813,0.03417981179417729,0.020448217465595622,157.0,5.495853503184714,7.8100000000000005,2000.0,2024.0,418502.0,4582530.0,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre J-4',0.1767829346663975,0.48248559613674613,2.5799308744744227e-187,1296.0,27.861876286007714,11.830000000000002,2000.0,2024.0,416172.81,4588365.27,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre L'Escala,0.00040321449865620047,1.467989167515126e-05,0.9006572099077632,1064.0,1.9551033834586466,11.0,2000.0,2024.0,509545.0,4661650.0,Fluviodeltaic del Baix Ter
Piezòmetre - Piezòmetre Nº6 (Estudi Desaladora),-1.4352811491636186,0.27656734523970544,0.03640716149292151,16.0,1.816875,3.4000000000000004,2023.0,2024.0,480036.4,4613202.12,Al·luvials de la baixa i delta de la Tordera
Piezòmetre - Piezòmetre P (Pallejà),0.11166290211511519,0.11535984367737355,6.446852819648488e-60,2177.0,12.47237038738325,6.15,2000.0,2012.0,417039.59,4585351.76,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Poble Sec Psp10,0.19952609042814637,0.09890211581460669,0.3194603548281153,12.0,1.4525,1.1400000000000001,2023.0,2025.0,429761.0,4580850.0,Baix Besòs i Pla de Barcelona
Piezòmetre - Piezòmetre Riade 1 (Migjorn 1-S),-0.046124606805124965,0.006893853207124969,2.4952158597894465e-05,2571.0,-5.619280669000389,9.843900000000001,2000.0,2026.0,313902.0,4507070.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 10 (La Estella-S),0.34745319622123905,0.0708806649601364,1.2348279236689398e-38,2301.0,-6.305281587715486,12.4401,2013.0,2026.0,312654.0,4511608.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 11 (Riumar-S),-0.12994735315192876,0.05254328502593225,2.4407801431769116e-25,2007.0,-6.793497624979239,9.4564,2013.0,2026.0,315104.0,4512550.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 12 (Ullals De Baltasar-P),0.29134553025887455,0.037411713979324496,2.408330729431953e-14,1528.0,-18.888798538394415,23.869999999999997,2013.0,2025.0,297439.0,4504487.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 12 B (Ullals De Baltasar-S),-0.22054318011250568,0.07940295554550211,6.716927913603373e-48,2558.0,-6.021536017722179,10.4119,2013.0,2025.0,297437.1,4504489.5,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 13 (Muntells-P),-0.08624866278099477,0.014641105745847743,0.06942784522583569,226.0,2.904278761061947,29.335,2013.0,2025.0,312142.7,4504694.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 14 (Carrasca -P),0.8165485824600057,0.06375473211397803,1.7276053815340327e-35,2349.0,45.329983638427706,69.59030000000001,2013.0,2025.0,294830.0,4504072.5,Serra del Montsià
Piezòmetre - Piezòmetre Riade 15 (Migjorn Buda -P),-0.31577670949619047,0.023088966384436218,0.16002908287566242,87.0,-2.604445019157088,47.15,2013.0,2025.0,316631.0,4507548.5,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 16 (Pal-P),-0.9404273344745719,0.06062324227282836,2.5749857386008215e-22,1512.0,-40.74496124338624,49.25,2013.0,2026.0,314297.0,4513442.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 17 (Illa De Mar-P),-0.954367637671833,0.17712031884737506,4.5161580061301476e-74,1703.0,-34.67827989821883,36.30329999999999,2013.0,2024.0,308476.0,4515592.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 2 (Migjorn 2-S),-0.12385901936069786,0.05161399397988189,4.056462097241149e-30,2456.0,-4.66905861834962,9.6297,2013.0,2024.0,313903.0,4507076.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 3 (Finca Migjorn-S),-0.20632490339916,0.09421730813292566,1.441180876208927e-51,2309.0,-4.382503479139598,11.870000000000001,2013.0,2026.0,312680.0,4506715.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 4 (Los Alamos 1-S),0.4002651103238249,0.12870096352889818,2.424292670178565e-59,1918.0,-3.16527396593674,9.5101,2013.0,2026.0,310562.0,4508229.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 5 (Los Alamos 2-S),-0.13090418534267115,0.06484940946319644,6.380511138079257e-47,3089.0,-4.596190870831985,11.4646,2013.0,2026.0,310650.0,4508347.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 6 (Amposta-S),-0.10996435767921367,0.0332071087091511,4.176619516029132e-19,2365.0,-6.538734108527132,9.2879,2013.0,2026.0,303152.0,4505042.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 7 (Balada-S),0.19862351850472826,0.051488891388963884,1.4064559499382778e-28,2329.0,-7.579668269643622,12.6877,2013.0,2025.0,304365.0,4509098.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 8 (Deltebre-S),-0.07746219176429503,0.023360216070038544,1.6453020232024062e-14,2495.0,-3.997666105544422,8.3141,2013.0,2026.0,302321.0,4510341.0,Delta de l'Ebre
Piezòmetre - Piezòmetre Riade 9 (Les Olles-S),-0.10389087621350397,0.04163001860852678,2.3042621971448133e-23,2335.0,-8.55357414703783,9.362699999999998,2013.0,2024.0,306132.0,4517499.0,Delta de l'Ebre
Piezòmetre - Piezòmetre S-2 Museu,0.4653493573742542,0.4723682986020643,1.2805465306913232e-69,489.0,312.1509285105654,10.629999999999995,2000.0,2023.0,390213.95,4598271.98,Carme-Capellades
Piezòmetre - Piezòmetre S-L2-03 (Badalona),-0.025453651807340848,0.004050042672240945,0.5069645452765721,111.0,0.7616036036036035,7.69,2014.0,2024.0,436718.45,4588684.12,Baix Besòs i Pla de Barcelona
Piezòmetre - Piezòmetre S-L2-04 (Badalona),-0.019396722151074325,0.04269761152180772,0.030321067155489004,110.0,0.9956181818181817,2.1639999999999997,2014.0,2024.0,436893.45,4588966.11,Baix Besòs i Pla de Barcelona
Piezòmetre - Piezòmetre Sant Pere De Ribes (Pou De Sitges),-0.03063515345616714,0.012859929878783904,0.0603743328993358,275.0,4.888618181818181,27.080000000000002,2000.0,2026.0,398562.7,4568283.9,Garraf
Piezòmetre - Piezòmetre Sc-15. Basses,-6.22709417590446,0.9445541430988253,5.892291674092846e-07,11.0,-2.37,4.63,2023.0,2024.0,419933.8,4579598.7,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Sc-34. Basses,-5.548123787962152,0.9636976589399813,8.690364429574175e-08,11.0,-3.1818181818181817,4.069999999999999,2023.0,2024.0,419775.8,4579306.7,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Sc-35. Basses,-3.2846543720175103,0.410961158101228,0.024676090592843803,12.0,-4.091666666666666,6.46,2023.0,2024.0,420468.8,4579362.7,Vall baixa i Delta del Llobregat
Piezòmetre - Piezòmetre Sol De Riu,0.010444893633568588,0.001078148554171031,0.5953355928519148,264.0,-8.702045454545456,37.6,2000.0,2024.0,288701.0,4489175.0,Plana de Vinaròs_Cat
Piezòmetre - Piezòmetre X (El Prat De Llobregat),0.40843347421609455,0.6858155437994801,2.6191808804361973e-66,258.0,-2.609186046511627,11.28,2000.0,2025.0,422850.42,4574820.8,Vall baixa i Delta del Llobregat
Piezòmetre - Piezómetre Tortosa (Barranc De Sant Antoni),0.003729659207394768,0.001380598683134272,0.5905820719006558,212.0,1.383490566037736,4.58,2000.0,2024.0,288195.18,4518301.63,Plana de la Galera
Piezòmetre - Pièzometre 10 Sant Julià De Vilatorta-2 (Profund),-0.004431825455467332,6.176950938788904e-07,0.9923583872969004,151.0,552.3338410596027,270.09999999999997,2010.0,2024.0,443435.04,4642411.05,Plana de Vic - Collsacabra
Piezòmetre - Pnzvg_Piezolaguardiola,0.46857377609074236,0.03559987409955464,1.115082038662103e-13,1524.0,413.53788188976375,13.247000000000014,2011.0,2015.0,456643.5,4671076.5,Fluviovolcànic de la Garrotxa
Piezòmetre - Pont de Molins (Pm4pz),-0.01468196107322271,0.04781763477824833,0.013894572077623638,126.0,31.52642857142857,3.0199999999999996,2012.0,2025.0,494936.86,4684177.12,Fluviodeltaic del Fluvià - Muga
Piezòmetre - Pont de Molins (Pm6pz),-0.04367245000642266,0.1621109874531599,8.938638284279882e-07,139.0,25.75287769784173,4.829999999999998,2012.0,2026.0,495281.06,4683418.42,Fluviodeltaic del Fluvià - Muga
Piezòmetre - Porqueroles,-0.05741602337310325,0.710801274800408,4.137500079810741e-60,218.0,1.803091743119266,2.6599999999999997,2000.0,2024.0,328241.22,4546176.69,Baix Camp
Piezòmetre - Port 1,0.04143670739105046,0.5052299695284846,1.4466867691946815e-15,93.0,1.1632258064516132,1.87,2009.0,2023.0,428527.8,4574828.27,Vall baixa i Delta del Llobregat
Piezòmetre - Port 2a,0.02020380305548472,0.3326328582914547,1.154005550336166e-08,83.0,0.9981927710843375,0.93,2009.0,2023.0,429116.26,4576293.76,Vall baixa i Delta del Llobregat
Piezòmetre - Port S-23,0.005855309881582983,0.010744184520819025,0.36019820309562955,80.0,0.9115,1.0299999999999998,2014.0,2023.0,427360.0,4574130.0,Vall baixa i Delta del Llobregat
Piezòmetre - Port S-25,0.23938809656909169,0.7666319507719269,4.2857625852907564e-32,98.0,0.44675510204081637,2.87,2012.0,2023.0,428330.0,4574315.0,Vall baixa i Delta del Llobregat
Piezòmetre - Port S-26,-0.008856445251835144,0.04188311556437865,0.08027553995596168,74.0,0.6641891891891891,0.91,2014.0,2023.0,427386.0,4573607.0,Vall baixa i Delta del Llobregat
Piezòmetre - Port-1-Nou,-0.03042568419674669,0.02017238346154815,0.169759299675511,95.0,-1.2263263157894735,5.08,2009.0,2023.0,428505.93,4574823.96,Vall baixa i Delta del Llobregat
Piezòmetre - Port-2b-Nou,0.026546210212189603,0.15338193773813047,0.00025093903139455654,83.0,0.8635662650602408,1.9060000000000001,2009.0,2023.0,429119.74,4576299.65,Vall baixa i Delta del Llobregat
Piezòmetre - Port-3,0.052585173819319604,0.033378267038979836,0.07963221359058134,93.0,-0.09741935483870964,5.59,2009.0,2023.0,428808.5,4571884.51,Vall baixa i Delta del Llobregat
Piezòmetre - Pou 14,-0.02149295714388957,0.0003120420777980054,0.8358896107909537,140.0,77.98307142857142,20.650000000000006,2000.0,2013.0,376710.24,4568514.27,Sorres de Santa Oliva
Piezòmetre - Pou Aca 2002.04.01,-0.21377766884390617,0.14717223466182958,0.0002246618732683997,88.0,0.8380681818181818,1.1700000000000002,2015.0,2018.0,480133.3,4611063.0,Al·luvials de la baixa i delta de la Tordera
Piezòmetre - Pou Aca 2002.04.02,-0.31334973610568295,0.17295350608759805,5.586973683247028e-05,88.0,0.7732954545454546,1.48,2015.0,2018.0,480133.5,4611063.5,Al·luvials de la baixa i delta de la Tordera
Piezòmetre - Pou Aca 2002.04.03,-0.2278441553153144,0.2212214581771617,3.7659954871569593e-06,88.0,0.04931818181818182,1.03,2015.0,2018.0,480133.8,4611063.2,Al·luvials de la baixa i delta de la Tordera
Piezòmetre - Pou Aca 2002.06.03,-0.18696634351344418,0.07215171494216638,0.0071817897474997176,99.0,0.40311111111111103,3.19,2015.0,2024.0,480480.0,4612043.0,Al·luvials de la baixa i delta de la Tordera
Piezòmetre - Pou Bellisens,-0.043028023561000696,0.019894345620878603,4.030307498098609e-06,1060.0,46.92240094339623,9.43,2000.0,2024.0,344422.32,4555073.62,Baix Camp
Piezòmetre - Pou Blanes (Camp De Tir),0.22001197106494474,0.17736316104332972,5.908945791995932e-88,2027.0,0.3201036013813518,13.23,2000.0,2024.0,480431.7,4612603.62,Al·luvials de la baixa i delta de la Tordera
Piezòmetre - Pou Creueta,2.9515876485817034,0.20998455525976084,4.754337067360381e-10,167.0,2.7868862275449104,70.98,2000.0,2009.0,313038.0,4529819.0,l'Ametlla de Mar- Perelló
Piezòmetre - Pou De Golmés,-0.06237469318945784,0.0730525243178874,0.011345483378338492,87.0,266.16068965517246,4.199999999999989,2002.0,2020.0,325895.02,4607855.79,Al·luvial d'Urgell
Piezòmetre - Pou La Sènia,0.15274625297575495,0.012888359869886654,0.5889723249120816,25.0,259.7552,17.97,2000.0,2007.0,269314.0,4503084.0,Ports de Beseit (CHX)_Cat
Piezòmetre - Pou Obert Tornabous,0.10339667166179349,0.0013687569130928978,0.5860598743422574,219.0,285.2869634703196,275.8,2002.0,2025.0,338359.5,4618356.4,Al·luvial d'Urgell
Piezòmetre - Pou Poal,0.08833650377967994,0.0018431483705642745,0.5273935832685916,219.0,212.1508904109589,201.8,2002.0,2025.0,321858.97,4615773.63,Al·luvial d'Urgell
Piezòmetre - Pou Sant Jaume-2,-0.7607976213226189,0.5102462335073092,9.493966894425555e-44,272.0,100.98297794117647,68.09,2000.0,2024.0,378284.05,4574615.81,Bloc del Gaià-Bonastre
Piezòmetre - Premià-1,0.03167864134692261,0.11626661229163804,2.8880376212966316e-05,144.0,0.6194375,6.29,2000.0,2024.0,447553.21,4594271.04,Maresme
Piezòmetre - Premià-2,0.01672440463727607,0.014375595291630865,0.04618717722943111,277.0,-0.18497472924187722,13.681000000000001,2000.0,2024.0,447274.06,4593980.69,Maresme
Piezòmetre - R-17,0.04398751903234517,0.21465595578266108,1.1182479503224143e-12,212.0,34.86004716981132,6.380000000000003,2000.0,2024.0,345101.96,4554222.23,Baix Camp
Piezòmetre - R-2 (Montcada I Reixac),-0.0024277422824340936,0.0012461787059131412,0.559946939879809,275.0,48.138461818181824,3.4680000000000035,2000.0,2024.0,430174.54,4593431.76,Al·luvials del Vallès
Piezòmetre - R-21,-0.0005079727684471255,1.0287662938029115e-05,0.9627075088704011,215.0,115.85418604651163,16.060000000000002,2000.0,2024.0,340768.32,4558461.89,Baix Camp
Piezòmetre - Reus-24,-0.013899826348249072,0.033426725706508766,7.2325226287180004e-09,987.0,87.6881107994838,2.299999999999997,2000.0,2024.0,341781.31,4556805.03,Baix Camp
Piezòmetre - Reus-27,-0.06329633492634294,0.04054772051703872,3.244902977177554e-07,633.0,49.01693404423381,8.64,2000.0,2011.0,346077.68,4556332.44,Baix Camp
Piezòmetre - Reus-28,-0.1306126315555446,0.27628326110757234,3.283271268121703e-55,760.0,47.02111052631578,6.810000000000002,2000.0,2024.0,346227.13,4555753.57,Baix Camp
Piezòmetre - Ridaura S-03-A,0.04674640609863852,0.05117686640322914,0.003906836418863213,161.0,30.00434782608696,5.630000000000003,2000.0,2024.0,498332.25,4629582.41,Al·luvials de la Baixa Costa Brava
Piezòmetre - Ridaura S-07-A,0.06093426523930898,0.07510079010101765,1.2818759518573382e-21,1171.0,9.273766011955592,7.1,2000.0,2024.0,502645.15,4628453.78,Al·luvials de la Baixa Costa Brava
Piezòmetre - Ridaura S-08,-0.051566146037710106,0.18607236365234328,1.4300084450070809e-13,268.0,32.21018656716418,6.460000000000001,2000.0,2024.0,498926.85,4629544.41,Al·luvials de la Baixa Costa Brava
Piezòmetre - Ridaura S-08-A,-0.0002630654707797925,1.3030185393850452e-05,0.9520501828479203,280.0,9.136464285714286,5.340000000000001,2000.0,2024.0,502641.05,4628451.68,Al·luvials de la Baixa Costa Brava
Piezòmetre - Ridaura S-09,0.0021538621783225623,0.0013262694737142325,0.5403343339960553,285.0,-0.16840350877192983,4.51,2000.0,2024.0,505101.45,4628353.06,Al·luvials de la Baixa Costa Brava
Piezòmetre - Ridaura S-09-A,0.031091498411338906,0.04629686652347128,0.03156568401717987,100.0,6.9818,2.37,2000.0,2008.0,503085.45,4628623.87,Al·luvials de la Baixa Costa Brava
Piezòmetre - Ridaura S-10,0.02685251211015299,0.014861973226686032,0.12581653857517944,159.0,27.66899371069183,5.059999999999999,2000.0,2023.0,498738.25,4629302.31,Al·luvials de la Baixa Costa Brava
Piezòmetre - Ridaura S-11,0.003926588086312094,0.0002726812700216786,0.7836213012624975,279.0,20.117347670250894,9.879999999999999,2000.0,2024.0,499621.75,4628775.1,Al·luvials de la Baixa Costa Brava
Piezòmetre - Rissec S-24,-0.1112999864116596,0.08513060848392995,7.049056496415533e-07,279.0,22.187921146953407,10.3,2000.0,2024.0,502343.8,4647981.81,Fluviodeltaic del Baix Ter
Piezòmetre - Rr-3,-0.0063176692448999655,0.0233658870854299,0.031127326909325053,199.0,0.6839396984924623,3.0999999999999996,2000.0,2024.0,331773.09,4545744.79,Baix Camp
Piezòmetre - S-11 (Riudarenes),0.022551644274332282,0.11184322659311016,7.1003685602369415e-09,285.0,100.9372105263158,3.5600000000000023,2000.0,2024.0,474079.05,4632038.11,Plioquaternari de la Riera Santa Coloma
Piezòmetre - S-12 (Riera D'Arbúcies),0.018377769771603783,0.07570021299138846,3.096246489451109e-05,223.0,65.98830941704034,3.789999999999992,2000.0,2024.0,468040.24,4620878.43,Al·luvials de l'alta i mitjana Tordera
Piezòmetre - S-12 (Riudarenes),-0.017473990527784002,0.06729772272592825,1.581421546469974e-05,270.0,100.02044444444444,3.980000000000004,2000.0,2024.0,474208.33,4632065.4,Plioquaternari de la Riera Santa Coloma
Piezòmetre - S-14 (Montferri),-0.4551519119458263,0.7456893947207605,1.7600950477858512e-60,199.0,127.72040201005025,17.419999999999987,2000.0,2024.0,364550.0,4568729.0,Bloc del Gaià-Bonastre
Piezòmetre - S-14 (Sant Feliu De Buixalleu),0.018214118182626006,0.00125570800253687,0.6615742807934337,155.0,68.86290322580645,9.529999999999994,2000.0,2016.0,465845.0,4619706.0,Al·luvials de l'alta i mitjana Tordera
Piezòmetre - S-16,-0.06356391118049995,0.060226061142052374,2.540072334025505e-05,288.0,54.80256249999999,12.700000000000003,2000.0,2024.0,338163.97,4552890.97,Baix Camp
Piezòmetre - S-2 (Sant Feliu De Buixalleu),-0.0007561877242116108,9.061586335525323e-05,0.8863292522491262,228.0,68.06915789473685,5.13000000000001,2000.0,2021.0,468274.24,4621102.43,Montseny-Guilleries
Piezòmetre - S-32 (Palafolls),0.09195570109727313,0.0394478776379284,0.00011757965464090875,371.0,3.2936603773584903,15.98,2000.0,2024.0,479753.0,4613617.0,Al·luvials de la baixa i delta de la Tordera
Piezòmetre - S-5 (Palau-Solità I Plegamans),0.007365391018212536,0.011415608721663218,0.07272114796785972,283.0,97.26335335689046,4.793999999999997,2000.0,2024.0,431196.24,4602030.48,Al·luvials del Vallès
Piezòmetre - S-5 (Sant Feliu De Buixalleu),0.025928297979332784,0.09299514129277524,1.4735322392467482e-06,240.0,70.99971666666667,6.579999999999998,2000.0,2021.0,467963.24,4621492.43,Montseny-Guilleries
Piezòmetre - S-5-A (Montferri),-0.8465631131731549,0.8674275067582566,9.397520395048271e-126,284.0,120.90098591549295,23.52000000000001,2000.0,2024.0,366228.09,4568055.89,Bloc del Gaià-Bonastre
Piezòmetre - S-6 Poliesportiu (Capellades),0.47978721493476584,0.12409685689511511,6.300530226983882e-23,736.0,329.59306133291483,18.886000000000024,2000.0,2015.0,390198.74,4598093.99,Carme-Capellades
Piezòmetre - S-6-A,0.07063916367339387,0.006971632557179113,0.22273441726645737,215.0,180.93613953488375,62.329999999999984,2000.0,2024.0,367549.93,4568752.79,Bloc del Gaià-Bonastre
Piezòmetre - Sant Gregori 1,-0.46820434400828037,0.07899566829037935,0.01842749000940924,70.0,71.3567142857143,24.08999999999999,2018.0,2024.0,481198.47,4648870.37,Baixa Garrotxa-Pla de l'Estany
Piezòmetre - Santa Fe,-0.03788875163596579,0.02334597651715466,0.025751328414773768,213.0,527.2045539906104,7.3799999999999955,2002.0,2025.0,362565.0,4617122.0,Calcàries de Tàrrega
Piezòmetre - Santa Oliva-1,0.9831211439120966,0.21228708731730908,4.610122674903481e-12,203.0,70.78463054187193,90.1,2000.0,2024.0,376678.97,4569164.61,Sorres de Santa Oliva
Piezòmetre - Santa Oliva-2,0.015192317882256516,0.007408041107527365,0.15536436233397047,274.0,103.89970802919707,13.790000000000006,2000.0,2024.0,376673.71,4569167.04,Sorres de Santa Oliva
Piezòmetre - Sc,-0.23146273648094254,0.8534302439400593,5.2140194663155795e-87,206.0,6.520718446601942,6.95,2000.0,2024.0,330856.86,4547679.96,Baix Camp
Piezòmetre - Segura,-0.044231869199471086,0.19740630851157107,2.88166499787613e-15,286.0,135.3468111888112,6.5400000000000205,2000.0,2024.0,331263.33,4554682.71,Baix Camp
Piezòmetre - Selva-1 (Selva Del Camp),-0.054990162735172765,0.011255096585239236,0.18602932323334737,157.0,171.82579617834395,31.560000000000002,2000.0,2024.0,344528.66,4564228.23,Baix Camp
Piezòmetre - Selva-2 (Selva Del Camp),-0.057953039009659604,0.027049294272813086,0.005220107222853074,287.0,161.43895470383274,11.949999999999989,2000.0,2024.0,344311.42,4563517.16,Baix Camp
Piezòmetre - Sgop Fígols (Pont Del Far),-0.019641574491947724,0.06011205326041992,3.7032777529117006e-05,277.0,628.4516606498195,7.509999999999991,2000.0,2024.0,406161.52,4670410.97,Conca alta de Cardener i Llobregat
Piezòmetre - Sgop Pinell De Brai,-0.6066705211321939,0.2535721559502353,1.853222823249976e-09,126.0,83.84928571428573,10.64,2013.0,2024.0,291005.37,4543096.65,Fossa de Móra
Piezòmetre - Sgop Pont Del Moli Nou,0.03323756757046003,0.0007754620341592855,0.7006627238678114,193.0,11.060725388601035,75.47999999999999,2000.0,2024.0,281972.0,4495800.65,Plana de la Sènia_Cat
Piezòmetre - Sondeig Blanes (Malgrat De Mar),0.09442512741774,0.031182507253163377,8.142475730354396e-14,1763.0,0.6756176971072037,11.388,2000.0,2024.0,480346.26,4612430.75,Al·luvials de la baixa i delta de la Tordera
Piezòmetre - Sondeig Lloret,-0.010222547367063939,0.0008992873500732382,0.6061229539019759,298.0,4.793899328859061,9.6,2000.0,2024.0,479992.0,4613843.0,Al·luvials de la baixa i delta de la Tordera
Piezòmetre - Sondeig Roda,-2.438485128691817,0.83038744586359,1.986020580333604e-111,286.0,87.17751748251747,56.800000000000004,2000.0,2024.0,370188.32,4562970.93,Bloc del Gaià-Bonastre
Piezòmetre - T-1 Bis (Pont Del Tenes),-0.004477056640217416,0.00257014452684009,0.4102395533806502,266.0,69.82590225563911,3.4200000000000017,2000.0,2024.0,436168.04,4601288.64,Al·luvials del Vallès
Piezòmetre - T-117,0.0041586177341597415,0.012942123148050209,0.0018313432106713717,748.0,5.3358782342139035,1.54,2000.0,2024.0,349751.76,4552346.55,Baix Francolí
Piezòmetre - T-2 (Parets Del Vallès),0.02049396730471945,0.12050018914649102,1.8722908338061187e-16,530.0,69.30304905660377,4.310000000000002,2000.0,2024.0,436061.04,4601135.64,Al·luvials del Vallès
Piezòmetre - T-3,0.16579511610137046,0.27907313443141013,9.359831054782917e-07,76.0,80.33657894736842,3.989999999999995,2000.0,2007.0,436364.65,4602370.04,Al·luvials del Vallès
Piezòmetre - Tartareu,0.3487207288314531,0.026409016787551313,0.05418898935355077,141.0,488.71361702127655,76.10000000000002,2002.0,2022.0,310311.0,4645143.0,Serres marginals catalanes
Piezòmetre - Ter S-03,-0.008494338606815097,0.0008444904374175788,0.7135531507298861,162.0,-1.6096296296296295,8.35,2000.0,2023.0,508490.85,4653548.37,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-05,0.2617661230170771,0.31129218313877854,4.519049873958162e-19,216.0,-3.8338888888888882,23.57,2000.0,2026.0,510649.35,4652673.95,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-06,0.4345312949437084,0.36371164788217614,3.988152199406452e-16,149.0,-3.3431543624161075,19.220000000000002,2000.0,2020.0,510701.75,4652469.55,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-06 Bis,0.3927400009292081,0.35440175285264364,1.592664312420379e-16,158.0,-3.9420253164556955,19.93,2000.0,2023.0,510697.64,4652436.15,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-1',-0.020198608951756375,0.03634230082536854,0.00015520690983698564,389.0,7.418728119439589,3.6499999999999995,2000.0,2024.0,505708.95,4654360.89,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-10 Golf,0.27359278257811676,0.2752784453889413,1.5489034560468407e-75,1053.0,-3.798100664767331,13.35,2000.0,2024.0,511787.54,4651650.64,Fluviodeltaic del Baix Ter
Piezòmetre - Ter S-17,0.6013414392771426,0.3438419151576861,1.3041340659186052e-48,512.0,-5.0021484375,18.509999999999998,2000.0,2023.0,510375.54,4652099.75,Fluviodeltaic del Baix Ter
